iter	Passed	Remaining
8395	1633299	3230026
8396	1633510	3229864
8397	1633735	3229731
8398	1633968	3229611
8399	1634168	3229427
8400	1634370	3229247
8401	1634562	3229047
8402	1634760	3228860
8403	1635053	3228861
8404	1635226	3228624
8405	1635420	3228428
8406	1635665	3228332
8407	1635880	3228179
8408	1636095	3228025
8409	1636306	3227862
8410	1636514	3227695
8411	1636713	3227509
8412	1636898	3227295
8413	1637101	3227117
8414	1637403	3227134
8415	1637609	3226962
8416	1637821	3226801
8417	1638019	3226615
8418	1638207	3226407
8419	1638450	3226306
8420	1638645	3226113
8421	1638846	3225932
8422	1639028	3225712
8423	1639250	3225571
8424	1639535	3225555
8425	1639738	3225376
8426	1639928	3225172
8427	1640121	3224976
8428	1640294	3224738
8429	1640572	3224708
8430	1640759	3224498
8431	1640935	3224267
8432	1641145	3224102
8433	1641349	3223926
8434	1641580	3223803
8435	1641801	3223660
8436	1641991	3223456
8437	1642198	3223286
8438	1642399	3223104
8439	1642603	3222927
8440	1642892	3222918
8441	1643113	3222775
8442	1643313	3222590
8443	1643508	3222398
8444	1643702	3222201
8445	1643919	3222050
8446	1644136	3221900
8447	1644339	3221722
8448	1644529	3221518
8449	1644724	3221324
8450	1645026	3221340
8451	1645236	3221174
8452	1645430	3220978
8453	1645633	3220800
8454	1645895	3220738
8455	1646148	3220657
8456	1646349	3220475
8457	1646537	3220266
8458	1646738	3220085
8459	1646934	3219892
8460	1647224	3219883
8461	1647433	3219718
8462	1647639	3219545
8463	1647849	3219380
8464	1648047	3219192
8465	1648267	3219047
8466	1648491	3218910
8467	1648701	3218744
8468	1648875	3218509
8469	1649071	3218318
8470	1649340	3218267
8471	1649545	3218093
8472	1649733	3217885
8473	1649926	3217688
8474	1650149	3217548
8475	1650390	3217443
8476	1650588	3217254
8477	1650790	3217075
8478	1651006	3216920
8479	1651203	3216732
8480	1651508	3216751
8481	1651697	3216546
8482	1651896	3216358
8483	1652080	3216143
8484	1652256	3215912
8485	1652467	3215748
8486	1652766	3215757
8487	1652945	3215532
8488	1653139	3215336
8489	1653321	3215116
8490	1653496	3214882
8491	1653715	3214734
8492	1653903	3214527
8493	1654099	3214336
8494	1654322	3214195
8495	1654536	3214038
8496	1654831	3214037
8497	1655029	3213850
8498	1655231	3213670
8499	1655431	3213484
8500	1655640	3213318
8501	1655875	3213201
8502	1656117	3213096
8503	1656305	3212890
8504	1656519	3212732
8505	1656713	3212536
8506	1656891	3212308
8507	1657098	3212137
8508	1657290	3211937
8509	1657473	3211719
8510	1657657	3211504
8511	1657827	3211261
8512	1658052	3211126
8513	1658265	3210965
8514	1658472	3210795
8515	1658706	3210675
8516	1658895	3210469
8517	1659178	3210446
8518	1659367	3210240
8519	1659555	3210033
8520	1659762	3209860
8521	1659968	3209688
8522	1660194	3209554
8523	1660403	3209385
8524	1660620	3209234
8525	1660823	3209056
8526	1661024	3208872
8527	1661299	3208833
8528	1661498	3208645
8529	1661686	3208438
8530	1661872	3208226
8531	1662069	3208034
8532	1662260	3207833
8533	1662496	3207717
8534	1662689	3207519
8535	1662936	3207425
8536	1663127	3207223
8537	1663300	3206986
8538	1663598	3206990
8539	1663798	3206805
8540	1663997	3206619
8541	1664194	3206428
8542	1664388	3206232
8543	1664651	3206169
8544	1664839	3205959
8545	1665023	3205745
8546	1665227	3205567
8547	1665424	3205376
8548	1665636	3205214
8549	1665870	3205095
8550	1666063	3204897
8551	1666254	3204695
8552	1666443	3204489
8553	1666662	3204340
8554	1666948	3204321
8555	1667137	3204115
8556	1667320	3203897
8557	1667541	3203753
8558	1667742	3203570
8559	1667962	3203422
8560	1668158	3203231
8561	1668360	3203049
8562	1668567	3202877
8563	1668752	3202663
8564	1669035	3202638
8565	1669221	3202426
8566	1669408	3202216
8567	1669600	3202015
8568	1669769	3201771
8569	1669975	3201599
8570	1670210	3201480
8571	1670406	3201287
8572	1670607	3201105
8573	1670815	3200935
8574	1671017	3200753
8575	1671312	3200751
8576	1671500	3200541
8577	1671673	3200305
8578	1671868	3200111
8579	1672060	3199910
8580	1672291	3199784
8581	1672472	3199563
8582	1672671	3199376
8583	1672861	3199173
8584	1673034	3198935
8585	1673220	3198723
8586	1673498	3198688
8587	1673690	3198487
8588	1673893	3198307
8589	1674092	3198120
8590	1674287	3197926
8591	1674508	3197781
8592	1674693	3197566
8593	1674895	3197385
8594	1675085	3197181
8595	1675293	3197011
8596	1675573	3196979
8597	1675754	3196758
8598	1675938	3196542
8599	1676136	3196352
8600	1676324	3196145
8601	1676513	3195939
8602	1676835	3195986
8603	1677065	3195859
8604	1677270	3195683
8605	1677457	3195473
8606	1677655	3195284
8607	1677885	3195156
8608	1678124	3195044
8609	1678364	3194934
8610	1678557	3194737
8611	1678765	3194565
8612	1679071	3194583
8613	1679268	3194392
8614	1679476	3194222
8615	1679664	3194014
8616	1679858	3193818
8617	1680079	3193671
8618	1680295	3193515
8619	1680486	3193314
8620	1680701	3193157
8621	1680901	3192972
8622	1681176	3192929
8623	1681364	3192720
8624	1681566	3192539
8625	1681770	3192361
8626	1681977	3192190
8627	1682201	3192048
8628	1682399	3191860
8629	1682612	3191700
8630	1682824	3191536
8631	1683073	3191444
8632	1683409	3191515
8633	1683625	3191362
8634	1683817	3191160
8635	1684064	3191064
8636	1684285	3190917
8637	1684511	3190783
8638	1684726	3190625
8639	1684942	3190469
8640	1685139	3190278
8641	1685346	3190105
8642	1685643	3190104
8643	1685838	3189908
8644	1686026	3189700
8645	1686233	3189527
8646	1686409	3189298
8647	1686671	3189229
8648	1686866	3189034
8649	1687087	3188888
8650	1687264	3188657
8651	1687473	3188490
8652	1687713	3188379
8653	1687911	3188190
8654	1688133	3188047
8655	1688337	3187868
8656	1688569	3187742
8657	1688919	3187840
8658	1689138	3187691
8659	1689330	3187489
8660	1689519	3187283
8661	1689732	3187122
8662	1689961	3186990
8663	1690178	3186837
8664	1690408	3186707
8665	1690634	3186571
8666	1690893	3186495
8667	1691178	3186471
8668	1691400	3186326
8669	1691628	3186192
8670	1691818	3185989
8671	1692030	3185824
8672	1692284	3185740
8673	1692500	3185585
8674	1692694	3185388
8675	1692894	3185202
8676	1693087	3185002
8677	1693370	3184972
8678	1693557	3184762
8679	1693752	3184566
8680	1693965	3184406
8681	1694176	3184239
8682	1694399	3184097
8683	1694634	3183976
8684	1694846	3183812
8685	1695070	3183672
8686	1695273	3183492
8687	1695580	3183506
8688	1695813	3183383
8689	1695996	3183165
8690	1696202	3182989
8691	1696403	3182806
8692	1696691	3182784
8693	1696877	3182573
8694	1697084	3182399
8695	1697276	3182198
8696	1697467	3181994
8697	1697692	3181856
8698	1697872	3181631
8699	1698085	3181470
8700	1698283	3181279
8701	1698481	3181090
8702	1698786	3181101
8703	1699007	3180954
8704	1699195	3180745
8705	1699408	3180583
8706	1699600	3180382
8707	1699787	3180172
8708	1700023	3180052
8709	1700220	3179861
8710	1700417	3179670
8711	1700617	3179482
8712	1700807	3179278
8713	1701100	3179265
8714	1701305	3179088
8715	1701506	3178904
8716	1701716	3178736
8717	1701936	3178588
8718	1702171	3178466
8719	1702353	3178246
8720	1702540	3178035
8721	1702745	3177860
8722	1702939	3177662
8723	1703210	3177607
8724	1703405	3177412
8725	1703603	3177222
8726	1703799	3177027
8727	1703996	3176836
8728	1704188	3176635
8729	1704414	3176498
8730	1704603	3176291
8731	1704853	3176197
8732	1705079	3176059
8733	1705397	3176093
8734	1705598	3175908
8735	1705791	3175709
8736	1706007	3175552
8737	1706250	3175445
8738	1706549	3175443
8739	1706740	3175240
8740	1706947	3175066
8741	1707196	3174971
8742	1707433	3174852
8743	1707669	3174733
8744	1707870	3174549
8745	1708080	3174381
8746	1708313	3174256
8747	1708549	3174137
8748	1708845	3174128
8749	1709045	3173941
8750	1709255	3173773
8751	1709467	3173608
8752	1709673	3173433
8753	1709913	3173320
8754	1710113	3173134
8755	1710308	3172938
8756	1710502	3172740
8757	1710712	3172573
8758	1711007	3172561
8759	1711198	3172358
8760	1711415	3172203
8761	1711623	3172031
8762	1711827	3171852
8763	1712037	3171685
8764	1712249	3171519
8765	1712444	3171323
8766	1712633	3171117
8767	1712817	3170900
8768	1713114	3170892
8769	1713329	3170734
8770	1713559	3170603
8771	1713812	3170514
8772	1714017	3170336
8773	1714331	3170360
8774	1714520	3170153
8775	1714721	3169968
8776	1714949	3169832
8777	1715179	3169702
8778	1715404	3169560
8779	1715618	3169400
8780	1715822	3169220
8781	1716032	3169052
8782	1716286	3168964
8783	1716573	3168938
8784	1716767	3168739
8785	1716950	3168522
8786	1717161	3168354
8787	1717390	3168221
8788	1717657	3168157
8789	1717879	3168012
8790	1718062	3167792
8791	1718250	3167584
8792	1718430	3167360
8793	1718702	3167307
8794	1718901	3167117
8795	1719105	3166937
8796	1719315	3166768
8797	1719548	3166643
8798	1719788	3166529
8799	1720014	3166390
8800	1720238	3166247
8801	1720480	3166136
8802	1720719	3166021
8803	1721045	3166066
8804	1721261	3165908
8805	1721435	3165674
8806	1721636	3165489
8807	1721857	3165340
8808	1722112	3165254
8809	1722299	3165042
8810	1722487	3164834
8811	1722706	3164682
8812	1722896	3164475
8813	1723168	3164421
8814	1723343	3164188
8815	1723579	3164066
8816	1723806	3163928
8817	1724026	3163777
8818	1724335	3163790
8819	1724539	3163610
8820	1724764	3163469
8821	1725015	3163375
8822	1725367	3163467
8823	1725624	3163383
8824	1725868	3163277
8825	1726079	3163109
8826	1726280	3162925
8827	1726589	3162935
8828	1726847	3162856
8829	1727129	3162818
8830	1727395	3162752
8831	1727683	3162724
8832	1728003	3162756
8833	1728211	3162583
8834	1728420	3162412
8835	1728746	3162456
8836	1728981	3162332
8837	1729216	3162208
8838	1729433	3162052
8839	1729648	3161891
8840	1729895	3161790
8841	1730105	3161619
8842	1730305	3161433
8843	1730517	3161265
8844	1730682	3161014
8845	1730950	3160950
8846	1731105	3160681
8847	1731298	3160481
8848	1731494	3160285
8849	1731681	3160074
8850	1731864	3159854
8851	1732131	3159790
8852	1732310	3159564
8853	1732531	3159414
8854	1732728	3159221
8855	1732938	3159050
8856	1733168	3158918
8857	1733369	3158732
8858	1733592	3158586
8859	1733794	3158401
8860	1734027	3158273
8861	1734302	3158222
8862	1734536	3158097
8863	1734764	3157959
8864	1734982	3157805
8865	1735242	3157725
8866	1735494	3157634
8867	1735682	3157423
8868	1735881	3157232
8869	1736083	3157048
8870	1736304	3156899
8871	1736658	3156990
8872	1736901	3156881
8873	1737116	3156721
8874	1737364	3156620
8875	1737616	3156527
8876	1737811	3156328
8877	1738000	3156120
8878	1738240	3156006
8879	1738499	3155924
8880	1738801	3155921
8881	1738964	3155667
8882	1739177	3155502
8883	1739398	3155352
8884	1739622	3155206
8885	1739925	3155206
8886	1740150	3155063
8887	1740351	3154875
8888	1740529	3154647
8889	1740734	3154469
8890	1740976	3154357
8891	1741168	3154155
8892	1741374	3153977
8893	1741613	3153859
8894	1741811	3153668
8895	1742112	3153661
8896	1742322	3153491
8897	1742539	3153333
8898	1742740	3153148
8899	1742953	3152982
8900	1743209	3152896
8901	1743454	3152789
8902	1743710	3152701
8903	1743947	3152580
8904	1744292	3152653
8905	1744562	3152591
8906	1744781	3152437
8907	1745004	3152291
8908	1745225	3152140
8909	1745466	3152026
8910	1745671	3151847
8911	1745865	3151647
8912	1746072	3151471
8913	1746279	3151296
8914	1746549	3151232
8915	1746748	3151043
8916	1746941	3150841
8917	1747152	3150672
8918	1747365	3150507
8919	1747662	3150494
8920	1747870	3150320
8921	1748088	3150164
8922	1748282	3149964
8923	1748489	3149788
8924	1748722	3149659
8925	1748927	3149480
8926	1749155	3149342
8927	1749349	3149141
8928	1749519	3148900
8929	1749711	3148696
8930	1749967	3148608
8931	1750151	3148390
8932	1750339	3148180
8933	1750524	3147966
8934	1750727	3147781
8935	1750964	3147660
8936	1751160	3147464
8937	1751349	3147256
8938	1751551	3147071
8939	1751746	3146874
8940	1752035	3146845
8941	1752259	3146698
8942	1752490	3146565
8943	1752736	3146459
8944	1752926	3146253
8945	1753157	3146119
8946	1753404	3146015
8947	1753611	3145840
8948	1753807	3145643
8949	1753997	3145437
8950	1754284	3145403
8951	1754514	3145269
8952	1754744	3145133
8953	1754958	3144970
8954	1755164	3144792
8955	1755429	3144719
8956	1755628	3144529
8957	1755798	3144286
8958	1755968	3144044
8959	1756159	3143839
8960	1756354	3143641
8961	1756582	3143502
8962	1756751	3143258
8963	1756931	3143033
8964	1757127	3142838
8965	1757354	3142697
8966	1757631	3142646
8967	1757794	3142391
8968	1758012	3142233
8969	1758259	3142129
8970	1758475	3141968
8971	1758724	3141868
8972	1758937	3141702
8973	1759144	3141526
8974	1759353	3141352
8975	1759575	3141202
8976	1759873	3141188
8977	1760063	3140981
8978	1760243	3140757
8979	1760453	3140585
8980	1760714	3140506
8981	1760964	3140407
8982	1761181	3140247
8983	1761360	3140021
8984	1761553	3139820
8985	1761720	3139570
8986	1761900	3139346
8987	1762184	3139308
8988	1762393	3139134
8989	1762599	3138955
8990	1762794	3138758
8991	1762983	3138549
8992	1763252	3138482
8993	1763451	3138291
8994	1763722	3138229
8995	1763934	3138061
8996	1764143	3137888
8997	1764354	3137720
8998	1764553	3137528
8999	1764747	3137328
9000	1764965	3137171
9001	1765177	3137003
9002	1765438	3136922
9003	1765624	3136709
9004	1765832	3136534
9005	1766031	3136343
9006	1766219	3136132
9007	1766459	3136014
9008	1766660	3135828
9009	1766822	3135570
9010	1767024	3135384
9011	1767203	3135158
9012	1767369	3134908
9013	1767648	3134859
9014	1767818	3134618
9015	1768007	3134408
9016	1768183	3134177
9017	1768368	3133961
9018	1768546	3133733
9019	1768812	3133661
9020	1768993	3133437
9021	1769183	3133231
9022	1769366	3133012
9023	1769546	3132788
9024	1769765	3132632
9025	1769989	3132485
9026	1770197	3132309
9027	1770383	3132096
9028	1770574	3131891
9029	1770776	3131705
9030	1771064	3131671
9031	1771267	3131488
9032	1771454	3131275
9033	1771653	3131085
9034	1771856	3130900
9035	1772077	3130748
9036	1772250	3130510
9037	1772436	3130298
9038	1772630	3130098
9039	1772798	3129852
9040	1773101	3129844
9041	1773272	3129603
9042	1773452	3129379
9043	1773643	3129174
9044	1773844	3128986
9045	1774056	3128819
9046	1774303	3128712
9047	1774483	3128488
9048	1774659	3128256
9049	1774829	3128015
9050	1775027	3127822
9051	1775294	3127750
9052	1775486	3127546
9053	1775709	3127398
9054	1775930	3127246
9055	1776113	3127027
9056	1776415	3127016
9057	1776600	3126801
9058	1776792	3126598
9059	1776962	3126355
9060	1777139	3126126
9061	1777315	3125894
9062	1777520	3125713
9063	1777745	3125569
9064	1777930	3125353
9065	1778108	3125124
9066	1778317	3124951
9067	1778596	3124900
9068	1778800	3124719
9069	1778973	3124481
9070	1779158	3124266
9071	1779332	3124030
9072	1779512	3123807
9073	1779723	3123636
9074	1779896	3123400
9075	1780081	3123184
9076	1780258	3122953
9077	1780446	3122744
9078	1780627	3122521
9079	1780907	3122472
9080	1781092	3122255
9081	1781279	3122044
9082	1781470	3121839
9083	1781634	3121586
9084	1781853	3121430
9085	1782053	3121242
9086	1782257	3121059
9087	1782452	3120861
9088	1782633	3120638
9089	1782822	3120429
9090	1783119	3120409
9091	1783334	3120247
9092	1783524	3120039
9093	1783707	3119820
9094	1783895	3119610
9095	1784190	3119586
9096	1784405	3119424
9097	1784620	3119260
9098	1784845	3119115
9099	1785085	3118994
9100	1785324	3118874
9101	1785546	3118722
9102	1785714	3118477
9103	1785904	3118270
9104	1786092	3118061
9105	1786364	3117996
9106	1786552	3117786
9107	1786721	3117543
9108	1786896	3117310
9109	1787087	3117104
9110	1787278	3116899
9111	1787485	3116722
9112	1787666	3116498
9113	1787859	3116298
9114	1788064	3116115
9115	1788252	3115906
9116	1788421	3115663
9117	1788710	3115628
9118	1788908	3115435
9119	1789120	3115266
9120	1789364	3115153
9121	1789649	3115113
9122	1789844	3114914
9123	1790044	3114724
9124	1790227	3114504
9125	1790422	3114306
9126	1790602	3114083
9127	1790832	3113945
9128	1791023	3113740
9129	1791200	3113510
9130	1791428	3113369
9131	1791623	3113172
9132	1791890	3113097
9133	1792074	3112880
9134	1792258	3112663
9135	1792448	3112457
9136	1792637	3112247
9137	1792833	3112051
9138	1793040	3111873
9139	1793238	3111681
9140	1793425	3111467
9141	1793623	3111274
9142	1793818	3111076
9143	1794119	3111062
9144	1794346	3110919
9145	1794581	3110791
9146	1794768	3110579
9147	1794967	3110387
9148	1795244	3110331
9149	1795437	3110128
9150	1795637	3109939
9151	1795850	3109771
9152	1796023	3109535
9153	1796212	3109328
9154	1796431	3109170
9155	1796629	3108976
9156	1796822	3108774
9157	1797011	3108567
9158	1797198	3108354
9159	1797481	3108308
9160	1797691	3108135
9161	1797901	3107963
9162	1798106	3107783
9163	1798307	3107594
9164	1798521	3107429
9165	1798720	3107237
9166	1798915	3107040
9167	1799131	3106877
9168	1799323	3106673
9169	1799593	3106605
9170	1799782	3106395
9171	1799971	3106186
9172	1800160	3105979
9173	1800356	3105782
9174	1800554	3105589
9175	1800783	3105449
9176	1800986	3105264
9177	1801184	3105070
9178	1801392	3104895
9179	1801603	3104723
9180	1801872	3104652
9181	1802079	3104474
9182	1802265	3104261
9183	1802471	3104081
9184	1802673	3103895
9185	1802987	3103902
9186	1803354	3103999
9187	1803601	3103890
9188	1803835	3103758
9189	1804062	3103615
9190	1804236	3103380
9191	1804413	3103151
9192	1804611	3102958
9193	1804820	3102783
9194	1805018	3102590
9195	1805356	3102636
9196	1805601	3102524
9197	1805830	3102385
9198	1806013	3102164
9199	1806195	3101944
9200	1806420	3101797
9201	1806624	3101615
9202	1806840	3101451
9203	1807050	3101279
9204	1807245	3101080
9205	1807532	3101040
9206	1807746	3100873
9207	1807927	3100651
9208	1808104	3100421
9209	1808311	3100243
9210	1808579	3100169
9211	1808777	3099975
9212	1808989	3099807
9213	1809172	3099588
9214	1809359	3099375
9215	1809555	3099177
9216	1809761	3098998
9217	1809970	3098823
9218	1810146	3098592
9219	1810337	3098386
9220	1810544	3098209
9221	1810854	3098206
9222	1811050	3098009
9223	1811251	3097822
9224	1811438	3097608
9225	1811617	3097383
9226	1811844	3097239
9227	1812054	3097066
9228	1812319	3096985
9229	1812546	3096843
9230	1812766	3096687
9231	1813140	3096792
9232	1813382	3096675
9233	1813618	3096545
9234	1813846	3096403
9235	1814193	3096464
9236	1814421	3096321
9237	1814653	3096186
9238	1814855	3095999
9239	1815035	3095775
9240	1815268	3095641
9241	1815453	3095425
9242	1815681	3095281
9243	1815928	3095171
9244	1816123	3094973
9245	1816426	3094958
9246	1816623	3094762
9247	1816860	3094634
9248	1817078	3094475
9249	1817393	3094481
9250	1817778	3094604
9251	1818080	3094589
9252	1818387	3094579
9253	1818814	3094775
9254	1819174	3094857
9255	1819523	3094919
9256	1819917	3095058
9257	1820212	3095029
9258	1820478	3094951
9259	1820734	3094855
9260	1821006	3094787
9261	1821268	3094701
9262	1821552	3094653
9263	1821790	3094526
9264	1822020	3094386
9265	1822268	3094277
9266	1822488	3094120
9267	1822725	3093992
9268	1822991	3093912
9269	1823281	3093874
9270	1823526	3093759
9271	1823818	3093724
9272	1824077	3093634
9273	1824455	3093744
9274	1824720	3093663
9275	1825030	3093659
9276	1825474	3093881
9277	1825686	3093710
9278	1825903	3093548
9279	1826134	3093409
9280	1826322	3093197
9281	1826540	3093035
9282	1826782	3092915
9283	1827013	3092777
9284	1827272	3092686
9285	1827517	3092570
9286	1827860	3092621
9287	1828080	3092464
9288	1828332	3092359
9289	1828582	3092252
9290	1828853	3092181
9291	1829108	3092083
9292	1829315	3091902
9293	1829546	3091763
9294	1829881	3091800
9295	1830149	3091723
9296	1830346	3091527
9297	1830565	3091367
9298	1830769	3091183
9299	1830998	3091040
9300	1831185	3090826
9301	1831369	3090608
9302	1831592	3090454
9303	1831808	3090290
9304	1832109	3090269
9305	1832312	3090083
9306	1832495	3089863
9307	1832672	3089631
9308	1832850	3089403
9309	1833037	3089190
9310	1833331	3089156
9311	1833509	3088927
9312	1833690	3088703
9313	1833895	3088521
9314	1834102	3088340
9315	1834324	3088186
9316	1834507	3087965
9317	1834684	3087735
9318	1834866	3087514
9319	1835068	3087324
9320	1835238	3087082
9321	1835521	3087031
9322	1835712	3086823
9323	1835892	3086599
9324	1836064	3086360
9325	1836247	3086140
9326	1836436	3085929
9327	1836647	3085756
9328	1836841	3085555
9329	1837033	3085349
9330	1837206	3085113
9331	1837433	3084966
9332	1837698	3084883
9333	1837879	3084659
9334	1838059	3084434
9335	1838282	3084281
9336	1838487	3084098
9337	1838776	3084056
9338	1838969	3083852
9339	1839161	3083648
9340	1839341	3083422
9341	1839528	3083209
9342	1839729	3083018
9343	1839948	3082858
9344	1840145	3082662
9345	1840362	3082498
9346	1840539	3082269
9347	1840745	3082086
9348	1840993	3081976
9349	1841177	3081756
9350	1841370	3081552
9351	1841543	3081316
9352	1841736	3081113
9353	1841921	3080896
9354	1842139	3080734
9355	1842331	3080529
9356	1842549	3080367
9357	1842725	3080135
9358	1842930	3079952
9359	1843191	3079862
9360	1843396	3079678
9361	1843585	3079468
9362	1843767	3079247
9363	1843989	3079091
9364	1844263	3079023
9365	1844458	3078823
9366	1844627	3078579
9367	1844823	3078381
9368	1845007	3078162
9369	1845200	3077959
9370	1845420	3077800
9371	1845614	3077599
9372	1845792	3077370
9373	1845995	3077184
9374	1846182	3076970
9375	1846465	3076916
9376	1846658	3076714
9377	1846854	3076515
9378	1847030	3076283
9379	1847214	3076064
9380	1847420	3075883
9381	1847655	3075750
9382	1847844	3075540
9383	1848038	3075337
9384	1848226	3075125
9385	1848399	3074889
9386	1848654	3074789
9387	1848836	3074566
9388	1849012	3074335
9389	1849200	3074123
9390	1849399	3073929
9391	1849580	3073706
9392	1849865	3073655
9393	1850044	3073430
9394	1850222	3073201
9395	1850404	3072978
9396	1850617	3072808
9397	1850842	3072657
9398	1851030	3072446
9399	1851217	3072232
9400	1851408	3072027
9401	1851598	3071818
9402	1851773	3071585
9403	1852037	3071498
9404	1852222	3071281
9405	1852419	3071086
9406	1852612	3070882
9407	1852798	3070666
9408	1853008	3070491
9409	1853215	3070311
9410	1853396	3070087
9411	1853590	3069886
9412	1853800	3069710
9413	1853968	3069465
9414	1854240	3069392
9415	1854410	3069151
9416	1854616	3068970
9417	1854806	3068762
9418	1854999	3068557
9419	1855266	3068477
9420	1855439	3068239
9421	1855628	3068029
9422	1855804	3067798
9423	1855998	3067597
9424	1856196	3067402
9425	1856407	3067228
9426	1856618	3067054
9427	1856820	3066866
9428	1857000	3066641
9429	1857186	3066425
9430	1857468	3066368
9431	1857665	3066171
9432	1857853	3065959
9433	1858040	3065747
9434	1858236	3065548
9435	1858419	3065327
9436	1858685	3065245
9437	1858880	3065045
9438	1859059	3064819
9439	1859263	3064633
9440	1859462	3064439
9441	1859678	3064273
9442	1859861	3064054
9443	1860054	3063850
9444	1860248	3063649
9445	1860454	3063466
9446	1860634	3063242
9447	1860911	3063177
9448	1861116	3062993
9449	1861301	3062776
9450	1861493	3062570
9451	1861687	3062370
9452	1861889	3062181
9453	1862080	3061974
9454	1862278	3061779
9455	1862455	3061549
9456	1862638	3061328
9457	1862827	3061119
9458	1863119	3061078
9459	1863297	3060850
9460	1863491	3060648
9461	1863683	3060443
9462	1863867	3060225
9463	1864138	3060148
9464	1864322	3059930
9465	1864511	3059721
9466	1864700	3059510
9467	1864897	3059314
9468	1865104	3059134
9469	1865315	3058960
9470	1865480	3058710
9471	1865645	3058460
9472	1865836	3058254
9473	1866019	3058034
9474	1866212	3057831
9475	1866428	3057665
9476	1866620	3057459
9477	1866816	3057262
9478	1867012	3057063
9479	1867195	3056843
9480	1867392	3056646
9481	1867570	3056418
9482	1867749	3056191
9483	1867942	3055988
9484	1868131	3055778
9485	1868406	3055709
9486	1868590	3055490
9487	1868781	3055284
9488	1868961	3055059
9489	1869141	3054834
9490	1869330	3054625
9491	1869583	3054520
9492	1869753	3054277
9493	1869935	3054057
9494	1870109	3053823
9495	1870299	3053614
9496	1870493	3053412
9497	1870700	3053231
9498	1870888	3053021
9499	1871076	3052808
9500	1871274	3052614
9501	1871458	3052395
9502	1871718	3052302
9503	1871930	3052128
9504	1872125	3051929
9505	1872324	3051734
9506	1872510	3051519
9507	1872709	3051326
9508	1872935	3051176
9509	1873112	3050948
9510	1873295	3050728
9511	1873485	3050520
9512	1873679	3050317
9513	1873949	3050239
9514	1874142	3050036
9515	1874319	3049806
9516	1874494	3049574
9517	1874696	3049385
9518	1874875	3049159
9519	1875164	3049111
9520	1875334	3048871
9521	1875515	3048647
9522	1875714	3048454
9523	1875902	3048243
9524	1876088	3048028
9525	1876295	3047847
9526	1876473	3047619
9527	1876660	3047406
9528	1876856	3047208
9529	1877031	3046974
9530	1877282	3046865
9531	1877479	3046669
9532	1877651	3046431
9533	1877845	3046230
9534	1878034	3046020
9535	1878220	3045804
9536	1878437	3045641
9537	1878630	3045437
9538	1878798	3045194
9539	1878982	3044975
9540	1879164	3044754
9541	1879423	3044658
9542	1879614	3044451
9543	1879802	3044239
9544	1879971	3043997
9545	1880149	3043770
9546	1880332	3043550
9547	1880593	3043456
9548	1880774	3043235
9549	1880967	3043030
9550	1881148	3042808
9551	1881335	3042595
9552	1881539	3042410
9553	1881755	3042242
9554	1881927	3042006
9555	1882116	3041797
9556	1882318	3041608
9557	1882531	3041436
9558	1882797	3041351
9559	1882964	3041106
9560	1883146	3040884
9561	1883327	3040661
9562	1883540	3040490
9563	1883715	3040258
9564	1883983	3040176
9565	1884157	3039942
9566	1884362	3039757
9567	1884550	3039546
9568	1884729	3039320
9569	1884924	3039121
9570	1885144	3038961
9571	1885328	3038742
9572	1885507	3038517
9573	1885682	3038284
9574	1885858	3038054
9575	1886135	3037985
9576	1886332	3037788
9577	1886513	3037565
9578	1886690	3037338
9579	1886887	3037140
9580	1887059	3036903
9581	1887302	3036780
9582	1887496	3036578
9583	1887671	3036346
9584	1887850	3036120
9585	1888039	3035910
9586	1888289	3035798
9587	1888493	3035613
9588	1888677	3035396
9589	1888861	3035177
9590	1889046	3034961
9591	1889226	3034737
9592	1889509	3034677
9593	1889693	3034461
9594	1889859	3034214
9595	1890041	3033993
9596	1890226	3033777
9597	1890408	3033555
9598	1890630	3033400
9599	1890830	3033207
9600	1891020	3032998
9601	1891207	3032785
9602	1891388	3032564
9603	1891661	3032488
9604	1891834	3032253
9605	1892037	3032065
9606	1892219	3031844
9607	1892398	3031619
9608	1892621	3031464
9609	1892844	3031309
9610	1893031	3031096
9611	1893217	3030881
9612	1893426	3030703
9613	1893607	3030480
9614	1893873	3030393
9615	1894061	3030182
9616	1894267	3030000
9617	1894446	3029774
9618	1894617	3029535
9619	1894804	3029323
9620	1895075	3029244
9621	1895268	3029042
9622	1895462	3028840
9623	1895643	3028617
9624	1895848	3028433
9625	1896084	3028299
9626	1896263	3028072
9627	1896444	3027849
9628	1896635	3027644
9629	1896824	3027434
9630	1897019	3027234
9631	1897308	3027184
9632	1897500	3026979
9633	1897682	3026758
9634	1897865	3026538
9635	1898043	3026312
9636	1898307	3026220
9637	1898492	3026005
9638	1898682	3025798
9639	1898870	3025586
9640	1899043	3025350
9641	1899223	3025126
9642	1899449	3024976
9643	1899623	3024743
9644	1899800	3024513
9645	1899973	3024278
9646	1900160	3024066
9647	1900351	3023859
9648	1900627	3023788
9649	1900821	3023586
9650	1901002	3023364
9651	1901161	3023107
9652	1901339	3022879
9653	1901571	3022738
9654	1901765	3022536
9655	1901964	3022342
9656	1902165	3022152
9657	1902343	3021926
9658	1902531	3021714
9659	1902831	3021680
9660	1903023	3021475
9661	1903184	3021221
9662	1903375	3021015
9663	1903549	3020781
9664	1903825	3020709
9665	1904008	3020490
